Date,Open,High,Low,Close,Adj Close,Volume
1998-12-18,118.312500,119.125000,117.875000,118.500000,80.122925,4802400
1998-12-21,119.250000,121.343750,119.000000,120.156250,81.242798,8580700
1998-12-22,120.406250,121.218750,119.187500,120.687500,81.601967,5461100
1998-12-23,121.187500,123.218750,120.812500,123.218750,83.313499,7791000
1998-12-24,123.156250,123.250000,122.500000,122.687500,82.954323,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,82.742989,4203600
1998-12-29,122.718750,124.484375,122.125000,124.312500,84.053032,3935800
1998-12-30,123.937500,124.750000,123.031250,123.312500,83.376900,6810700
1998-12-31,123.312500,123.937500,122.468750,123.312500,83.376900,6790500
1999-01-04,123.375000,125.218750,121.718750,123.031250,83.186729,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,84.137527,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,86.165947,7737700
1999-01-07,126.375000,127.218750,125.781250,126.812500,85.743378,5504900
1999-01-08,128.187500,128.500000,125.968750,127.750000,86.377289,6224400
1999-01-11,127.687500,127.687500,125.218750,126.531250,85.553253,7578300
1999-01-12,126.218750,126.218750,123.750000,124.250000,84.010773,7768800
1999-01-13,120.406250,125.125000,120.375000,123.375000,83.419151,10810600
1999-01-14,123.625000,123.906250,120.906250,121.218750,81.961227,11400700
1999-01-15,122.375000,124.781250,122.062500,124.375000,84.095291,7817700
1999-01-19,125.296875,125.625000,123.500000,125.187500,84.644653,6535100
1999-01-20,126.093750,127.937500,125.031250,126.187500,85.320786,6534400
1999-01-21,125.578125,125.843750,122.593750,122.843750,83.059952,6937500
1999-01-22,122.125000,123.843750,121.781250,122.562500,82.869736,7522300
1999-01-25,123.281250,124.000000,121.906250,123.812500,83.714973,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,85.236305,6047000
1999-01-27,126.375000,126.625000,124.156250,124.593750,84.243210,7399400
1999-01-28,125.250000,126.968750,125.187500,126.687500,85.658882,5961700
1999-01-29,127.343750,128.296875,125.406250,127.656250,86.313889,6456800
1999-02-01,128.687500,128.687500,126.906250,126.906250,85.806747,9426800
1999-02-02,127.078125,127.218750,124.765625,126.125000,85.278534,9194500
1999-02-03,125.687500,127.937500,125.656250,127.406250,86.144844,10290700
1999-02-04,127.375000,127.500000,124.781250,125.500000,84.855942,7761100
1999-02-05,125.656250,125.656250,123.218750,124.062500,83.883972,7516100
1999-02-08,125.093750,125.093750,123.343750,124.312500,84.053032,8528400
1999-02-09,124.375000,124.500000,121.515625,121.531250,82.172508,8985700
1999-02-10,122.125000,123.000000,121.328125,122.312500,82.700745,6936700
1999-02-11,123.062500,126.093750,122.500000,125.125000,84.602402,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,83.588165,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,83.081078,6915500
1999-02-17,123.187500,125.359375,122.250000,122.750000,82.996574,7858100
1999-02-18,123.187500,124.375000,122.218750,123.718750,83.651550,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,84.010773,5312200
1999-02-22,124.437500,127.718750,124.281250,127.562500,86.250481,10695800
1999-02-23,127.593750,128.500000,126.593750,127.500000,86.208244,7770700
1999-02-24,127.843750,128.843750,125.000000,125.250000,84.686928,7271000
1999-02-25,124.531250,125.281250,122.687500,124.062500,83.883972,11633000
1999-02-26,124.750000,124.843750,122.812500,123.562500,83.545898,9621300
1999-03-01,123.656250,124.312500,122.375000,123.906250,83.778351,7607200
1999-03-02,124.500000,125.312500,122.312500,122.812500,83.038803,9651500
1999-03-03,123.093750,123.562500,121.781250,123.468750,83.482529,7881400
1999-03-04,124.062500,125.484375,123.265625,125.031250,84.538979,8256400
1999-03-05,127.500000,128.125000,126.562500,127.546875,86.239914,10703100
1999-03-08,128.281250,128.796875,127.250000,128.375000,86.799858,4802200
1999-03-09,128.125000,129.937500,127.750000,128.062500,86.588554,7893400
1999-03-10,128.468750,129.250000,127.781250,129.187500,87.349258,3950000
1999-03-11,129.687500,131.187500,128.875000,130.625000,88.321182,6583700
1999-03-12,131.000000,131.031250,129.218750,129.375000,87.476013,5286500
1999-03-15,129.937500,131.250000,129.500000,131.218750,88.722633,5394400
1999-03-16,131.125000,131.656250,130.468750,130.718750,88.384560,4547500
1999-03-17,130.687500,130.937500,129.625000,130.156250,88.004204,4524100
1999-03-18,129.781250,132.375000,129.750000,132.250000,89.419937,3506300
1999-03-19,132.312500,132.625000,129.687500,129.687500,87.899994,5526700
1999-03-22,130.062500,130.593750,129.421875,129.937500,88.069405,4603800
1999-03-23,129.312500,129.531250,125.703125,126.187500,85.527756,9713800
1999-03-24,126.843750,127.171875,125.625000,126.906250,86.014893,6280900
1999-03-25,128.062500,129.500000,127.750000,129.500000,87.772896,6639600
1999-03-26,128.625000,129.125000,127.718750,128.562500,87.137451,6159700
1999-03-29,129.156250,131.437500,129.156250,131.156250,88.895493,5863900
1999-03-30,129.937500,131.218750,129.562500,130.468750,88.429482,5401400
1999-03-31,131.156250,131.609375,128.312500,128.375000,87.010376,7413600
1999-04-01,129.687500,129.687500,128.125000,129.343750,87.667007,7683600
1999-04-05,130.937500,132.593750,130.250000,132.406250,89.742722,5791100
1999-04-06,132.187500,132.984375,131.156250,132.093750,89.530922,5381300
1999-04-07,132.687500,133.375000,131.375000,133.156250,90.251053,6248600
1999-04-08,133.187500,134.937500,132.281250,134.843750,91.394768,5909100
1999-04-09,134.437500,135.500000,133.593750,134.875000,91.415977,4365800
1999-04-12,133.468750,136.406250,133.218750,136.312500,92.390289,8213200
1999-04-13,136.250000,136.468750,134.500000,135.437500,91.797226,10071400
1999-04-14,136.062500,136.062500,132.687500,133.156250,90.251053,11551700
1999-04-15,133.437500,133.562500,131.000000,132.656250,89.912148,11150000
1999-04-16,132.906250,132.906250,131.187500,131.531250,89.149635,6476200
1999-04-19,132.687500,134.531250,128.375000,129.500000,87.772896,12487200
1999-04-20,129.812500,131.187500,129.000000,131.125000,88.874283,9049600
1999-04-21,131.062500,135.625000,130.406250,134.875000,91.415977,5772200
1999-04-22,135.125000,136.375000,134.390625,136.156250,92.284393,6897400
1999-04-23,135.875000,136.750000,135.000000,135.812500,92.051384,4593100
1999-04-26,136.500000,136.812500,135.468750,136.593750,92.580910,3606500
1999-04-27,137.125000,137.500000,135.843750,137.250000,93.025711,5147200
1999-04-28,136.437500,137.250000,135.000000,135.375000,91.754883,5544300
1999-04-29,135.562500,136.062500,133.812500,134.343750,91.055893,9824300
1999-04-30,135.093750,135.625000,131.500000,133.250000,90.314575,10991900
1999-05-03,133.437500,135.843750,133.093750,135.687500,91.966660,10709700
1999-05-04,135.125000,135.812500,133.125000,133.750000,90.653473,10509300
1999-05-05,133.937500,135.062500,131.843750,134.812500,91.373627,10032300
1999-05-06,134.437500,135.125000,132.375000,133.984375,90.812355,13507200
1999-05-07,134.500000,135.125000,133.437500,135.000000,91.500687,8680700
1999-05-10,134.843750,135.718750,133.531250,134.328125,91.045319,5580100
1999-05-11,135.312500,136.875000,134.718750,135.687500,91.966660,7000600
1999-05-12,135.750000,137.218750,131.500000,136.750000,92.686813,13865800
1999-05-13,137.250000,138.000000,136.812500,137.343750,93.089287,4485700
1999-05-14,134.562500,135.875000,133.500000,133.781250,90.674629,8370100
1999-05-17,133.625000,134.484375,132.375000,134.187500,90.950012,6268100
1999-05-18,134.531250,134.984375,132.625000,133.937500,90.780556,8218600
1999-05-19,134.468750,135.000000,133.250000,134.906250,91.437172,5052400
1999-05-20,135.125000,135.593750,134.062500,134.093750,90.886467,4670400
1999-05-21,134.125000,134.687500,132.593750,133.343750,90.378075,6418200
1999-05-24,133.843750,133.843750,130.390625,131.125000,88.874283,7952000
1999-05-25,131.375000,132.343750,128.437500,129.000000,87.434006,15406400
1999-05-26,129.312500,131.000000,128.093750,130.437500,88.408356,12575900
1999-05-27,129.843750,130.281250,128.000000,128.562500,87.137451,14515400
1999-05-28,129.000000,130.750000,128.593750,130.203125,88.249458,8748000
1999-06-01,130.125000,130.156250,128.375000,129.750000,87.942368,6705300
1999-06-02,129.750000,130.187500,128.015625,129.875000,88.027061,6981900
1999-06-03,130.687500,130.875000,129.781250,130.593750,88.514221,6076600
1999-06-04,131.468750,133.359375,130.937500,133.218750,90.293434,9787200
1999-06-07,133.437500,134.187500,132.906250,133.562500,90.526421,5299100
1999-06-08,133.375000,133.796875,131.593750,132.250000,89.636810,4895700
1999-06-09,132.406250,133.093750,131.812500,132.125000,89.552063,7409700
1999-06-10,131.437500,131.468750,129.593750,130.906250,88.726059,7040700
1999-06-11,131.218750,132.218750,129.093750,129.812500,87.984688,12824800
1999-06-14,130.687500,130.750000,129.546875,129.937500,88.069405,6823500
1999-06-15,130.468750,131.656250,130.078125,130.812500,88.662506,5700900
1999-06-16,132.375000,133.875000,132.375000,133.312500,90.356964,7865800
1999-06-17,132.875000,135.562500,132.625000,134.562500,91.204178,8162800
1999-06-18,134.062500,134.687500,133.375000,134.312500,91.309547,2875100
1999-06-21,134.468750,135.250000,133.656250,134.625000,91.521957,4646400
1999-06-22,134.000000,135.187500,133.500000,133.687500,90.884651,5862400
1999-06-23,133.000000,133.625000,132.125000,133.031250,90.438522,9629200
1999-06-24,132.875000,132.937500,130.656250,132.031250,89.758682,9176900
1999-06-25,132.593750,133.015625,131.250000,131.703125,89.535591,4087000
1999-06-28,132.687500,133.625000,132.500000,133.312500,90.629723,5028900
1999-06-29,133.000000,135.187500,132.781250,134.562500,91.479515,6956200
1999-06-30,134.625000,137.500000,133.843750,137.000000,93.136604,16856100
1999-07-01,137.000000,138.500000,136.062500,138.031250,93.837639,9939500
1999-07-02,138.125000,139.500000,137.906250,139.406250,94.772408,3772800
1999-07-06,139.250000,140.750000,138.593750,139.375000,94.751160,11221100
1999-07-07,139.062500,139.718750,138.515625,139.562500,94.878632,3230700
1999-07-08,139.062500,140.625000,138.750000,139.671875,94.953026,7101500
1999-07-09,140.000000,140.593750,139.562500,140.500000,95.515968,2976800
1999-07-12,140.937500,140.937500,139.500000,139.875000,95.091095,4436300
1999-07-13,139.375000,139.921875,138.656250,139.375000,94.751160,6477600
1999-07-14,140.000000,140.218750,138.750000,140.156250,95.282288,4382500
1999-07-15,140.781250,141.375000,140.312500,141.046875,95.887733,3348600
1999-07-16,141.250000,142.156250,140.750000,141.812500,96.408287,2281500
1999-07-19,142.187500,142.250000,140.562500,140.875000,95.770897,4287000
1999-07-20,140.125000,140.406250,137.531250,137.984375,93.805763,7060100
1999-07-21,138.093750,138.906250,137.312500,137.828125,93.699585,4793700
1999-07-22,137.437500,138.000000,135.468750,136.015625,92.467415,7804100
1999-07-23,136.656250,137.000000,135.125000,135.750000,92.286819,4603000
1999-07-26,134.875000,136.125000,134.625000,134.750000,91.606972,4333400
1999-07-27,136.000000,137.203125,135.375000,135.875000,92.371796,5908500
1999-07-28,136.250000,137.312500,135.593750,136.312500,92.669212,3955500
1999-07-29,134.937500,135.250000,133.312500,134.406250,91.373268,7760600
1999-07-30,134.812500,135.343750,132.562500,132.750000,90.247345,5994300
1999-08-02,132.750000,134.750000,132.500000,133.062500,90.459778,6065500
1999-08-03,133.718750,133.843750,131.375000,132.437500,90.034866,5445400
1999-08-04,132.718750,133.875000,130.437500,130.625000,88.802689,6497900
1999-08-05,130.875000,131.937500,128.843750,131.812500,89.609978,10322000
1999-08-06,131.218750,132.000000,129.500000,130.375000,88.632721,7537700
1999-08-09,130.593750,131.796875,129.750000,130.093750,88.441551,5565900
1999-08-10,129.875000,130.156250,127.000000,128.656250,87.464249,9793300
1999-08-11,129.687500,130.531250,128.625000,130.218750,88.526512,8003400
1999-08-12,130.687500,131.812500,129.906250,130.140625,88.473373,7036800
1999-08-13,131.625000,133.250000,131.125000,133.156250,90.523499,5857700
1999-08-16,133.125000,133.968750,132.250000,133.750000,90.927132,3927000
1999-08-17,134.437500,134.843750,133.125000,134.625000,91.521957,4808000
1999-08-18,134.203125,134.375000,133.250000,133.656250,90.863380,4355500
1999-08-19,132.375000,133.234375,131.687500,132.562500,90.119827,6448100
1999-08-20,133.062500,134.125000,132.687500,133.906250,91.033363,3663700
1999-08-23,134.812500,136.546875,134.656250,136.468750,92.775421,5637800
1999-08-24,136.062500,137.968750,135.375000,136.968750,93.115341,9279500
1999-08-25,137.187500,138.781250,136.156250,138.375000,94.071320,6005300
1999-08-26,138.281250,138.421875,136.500000,136.718750,92.945381,4322300
1999-08-27,136.875000,137.062500,135.062500,135.062500,91.819374,6247400
1999-08-30,135.343750,135.500000,132.000000,132.562500,90.119827,4652000
1999-08-31,132.937500,133.750000,130.875000,132.062500,89.779907,11453700
1999-09-01,132.937500,133.734375,132.312500,133.687500,90.884651,6863900
1999-09-02,132.125000,132.671875,130.656250,132.109375,89.811821,10896300
1999-09-03,134.875000,136.500000,134.687500,135.968750,92.435471,9160800
1999-09-07,136.062500,136.625000,135.218750,135.468750,92.095566,4560800
1999-09-08,134.843750,136.062500,134.031250,134.812500,91.649460,6159600
1999-09-09,134.750000,135.250000,133.687500,134.750000,91.606972,6177800
1999-09-10,136.250000,136.359375,134.937500,135.875000,92.371796,2934500
1999-09-13,135.125000,135.468750,134.500000,134.953125,91.745071,2320500
1999-09-14,134.062500,134.562500,133.375000,134.062500,91.139587,3736000
1999-09-15,135.437500,135.437500,131.875000,131.937500,89.694923,6984500
1999-09-16,132.500000,132.812500,130.312500,132.453125,90.045471,15377600
1999-09-17,132.625000,133.937500,132.156250,133.750000,91.183235,8542300
1999-09-20,133.937500,134.000000,133.093750,133.562500,91.055420,2803900
1999-09-21,132.250000,132.468750,130.156250,130.750000,89.138008,9335200
1999-09-22,131.250000,131.843750,129.750000,130.609375,89.042130,13009100
1999-09-23,131.812500,131.812500,127.625000,127.875000,87.177979,12204100
1999-09-24,127.750000,128.375000,126.312500,127.750000,87.092773,13792900
1999-09-27,128.750000,129.750000,128.281250,128.593750,87.667984,6970300
1999-09-28,127.937500,128.812500,125.562500,128.343750,87.497559,11063400
1999-09-29,128.437500,129.125000,126.750000,126.812500,86.453636,7580300
1999-09-30,127.437500,129.437500,126.968750,128.750000,87.774513,7498900
1999-10-01,127.937500,128.562500,126.625000,128.468750,87.582756,11127100
1999-10-04,129.187500,130.875000,128.750000,130.750000,89.138008,6341600
1999-10-05,130.718750,131.968750,128.687500,130.625000,89.052788,11976000
1999-10-06,130.750000,132.812500,130.687500,132.625000,90.416275,10308200
1999-10-07,132.859375,133.000000,131.500000,131.875000,89.904953,6535600
1999-10-08,131.750000,133.875000,131.234375,133.875000,91.268456,9674300
1999-10-11,133.593750,134.125000,133.312500,133.656250,91.119308,4282000
1999-10-12,133.125000,133.312500,131.187500,131.593750,89.713219,8686100
1999-10-13,130.687500,131.312500,128.187500,128.187500,87.391060,10469300
1999-10-14,128.484375,129.187500,126.750000,128.156250,87.369736,10562200
1999-10-15,126.000000,126.750000,124.500000,124.875000,85.132774,14238700
1999-10-18,124.937500,125.937500,123.437500,125.781250,85.750580,9758800
1999-10-19,127.187500,128.250000,125.937500,127.000000,86.581467,14392900
1999-10-20,127.750000,129.468750,127.125000,128.250000,87.433655,9759400
1999-10-21,127.218750,129.000000,126.625000,129.000000,87.944946,9105400
1999-10-22,129.750000,131.218750,129.562500,130.093750,88.690628,8309600
1999-10-25,129.312500,130.468750,128.750000,129.437500,88.243225,8114300
1999-10-26,130.187500,130.687500,127.812500,127.812500,87.135376,6256300
1999-10-27,128.375000,130.312500,128.250000,130.125000,88.711922,5433300
1999-10-28,132.437500,134.859375,132.187500,134.562500,91.737167,10509700
1999-10-29,135.843750,137.687500,135.718750,137.000000,93.398903,10988600
1999-11-01,136.500000,137.000000,135.562500,135.562500,92.418884,4006500
1999-11-02,135.968750,137.250000,134.593750,134.593750,91.758438,6516900
1999-11-03,136.000000,136.375000,135.125000,135.500000,92.376297,7222300
1999-11-04,136.750000,137.359375,135.765625,136.531250,93.079361,7907500
1999-11-05,138.625000,139.109375,136.781250,137.875000,93.995468,7431500
1999-11-08,137.000000,138.375000,136.750000,138.000000,94.080658,4649200
1999-11-09,138.500000,138.687500,136.281250,136.703125,93.196533,4533700
1999-11-10,136.250000,138.390625,136.078125,137.718750,93.888885,6405600
1999-11-11,138.187500,138.500000,137.468750,138.500000,94.421494,4794100
1999-11-12,139.250000,139.984375,137.125000,139.750000,95.273674,11802900
1999-11-15,139.843750,140.250000,139.406250,140.078125,95.497383,2187500
1999-11-16,140.562500,143.000000,140.093750,141.250000,96.296318,7544800
1999-11-17,142.250000,142.937500,141.312500,141.625000,96.551964,9459000
1999-11-18,142.437500,143.000000,141.625000,142.625000,97.233704,4491000
1999-11-19,142.406250,142.968750,142.000000,142.500000,97.148476,4832100
1999-11-22,142.437500,143.000000,141.500000,142.468750,97.127197,4155400
1999-11-23,142.843750,142.843750,140.375000,141.218750,96.275017,5918000
1999-11-24,140.750000,142.437500,140.000000,141.968750,96.786346,4459700
1999-11-26,142.468750,142.875000,141.250000,141.437500,96.424118,1693900
1999-11-29,140.875000,141.921875,140.437500,140.937500,96.083290,7348600
1999-11-30,140.750000,142.312500,139.000000,139.281250,94.954140,7682000
1999-12-01,139.312500,140.500000,139.000000,140.406250,95.721069,6980200
1999-12-02,140.625000,141.375000,140.375000,141.250000,96.296318,6698300
1999-12-03,143.031250,145.343750,143.031250,143.843750,98.064598,10045400
1999-12-06,143.531250,143.718750,142.250000,142.781250,97.340248,3138900
1999-12-07,143.281250,143.312500,141.375000,141.625000,96.551964,10714200
1999-12-08,141.343750,142.062500,140.500000,140.718750,95.934128,4611400
1999-12-09,141.812500,142.218750,139.375000,141.406250,96.402863,6474700
1999-12-10,142.281250,142.812500,140.875000,141.875000,96.722366,5127300
1999-12-13,141.437500,142.718750,141.281250,142.125000,96.892845,4210800
1999-12-14,141.625000,142.484375,140.625000,140.750000,95.955421,5739000
1999-12-15,140.375000,142.203125,140.031250,141.500000,96.466766,6879100
1999-12-16,142.187500,142.656250,141.156250,142.125000,96.892845,5854900
1999-12-17,143.000000,143.312500,142.062500,142.687500,97.515083,4775400
1999-12-20,142.562500,143.187500,141.093750,141.656250,96.810333,4608700
1999-12-21,141.593750,144.062500,141.343750,143.812500,98.283920,7981300
1999-12-22,143.625000,144.187500,142.968750,144.187500,98.540199,5377500
1999-12-23,145.015625,146.484375,145.000000,146.484375,100.109940,5721700
1999-12-27,146.500000,146.781250,145.062500,146.281250,99.971123,2691000
1999-12-28,145.875000,146.500000,145.484375,146.187500,99.907021,4084500
1999-12-29,146.312500,146.812500,145.312500,146.812500,100.334183,3001000
1999-12-30,147.125000,147.562500,146.187500,146.640625,100.216766,3641300
1999-12-31,146.843750,147.500000,146.250000,146.875000,100.376900,3172700
2000-01-03,148.250000,148.250000,143.875000,145.437500,99.394493,8164300
2000-01-04,143.531250,144.062500,139.640625,139.750000,95.507530,8089800
2000-01-05,139.937500,141.531250,137.250000,140.000000,95.678391,12177900
2000-01-06,139.625000,141.500000,137.750000,137.750000,94.140717,6227200
2000-01-07,140.312500,145.750000,140.062500,145.750000,99.608055,8066500
2000-01-10,146.250000,146.906250,145.031250,146.250000,99.949753,5741700
2000-01-11,145.812500,146.093750,143.500000,144.500000,98.753738,7503700
2000-01-12,144.593750,144.593750,142.875000,143.062500,97.771339,6907700
2000-01-13,144.468750,145.750000,143.281250,145.000000,99.095474,5158300
2000-01-14,146.531250,147.468750,145.968750,146.968750,100.440948,7437300
2000-01-18,145.343750,146.625000,145.187500,145.812500,99.650757,6488500
2000-01-19,145.312500,147.000000,145.000000,147.000000,100.462326,6157900
2000-01-20,146.968750,146.968750,143.812500,144.750000,98.924614,5800100
2000-01-21,145.500000,145.500000,144.062500,144.437500,98.711052,6244800
2000-01-24,145.656250,145.843750,139.406250,140.343750,95.913361,7896900
2000-01-25,140.515625,141.937500,139.000000,141.937500,97.002556,9942500
2000-01-26,141.000000,141.546875,140.093750,140.812500,96.233673,5158100
2000-01-27,141.843750,142.218750,138.125000,140.250000,95.849266,10922700
2000-01-28,139.437500,140.062500,135.531250,135.875000,92.859306,11916200
2000-01-31,135.812500,139.671875,135.000000,139.562500,95.379395,10768700
2000-02-01,139.750000,141.687500,138.531250,140.937500,96.319107,8419900
2000-02-02,141.281250,142.250000,140.375000,141.062500,96.404541,6205900
2000-02-03,140.875000,143.250000,140.000000,143.187500,97.856789,7997500
2000-02-04,143.187500,144.000000,142.125000,142.593750,97.451012,4925400
2000-02-07,142.562500,142.781250,141.437500,142.375000,97.301529,5845800
2000-02-08,143.968750,144.562500,143.625000,144.312500,98.625618,4936400
2000-02-09,144.468750,144.468750,141.265625,141.281250,96.554039,8511500
2000-02-10,141.625000,142.562500,140.875000,141.562500,96.746239,6690600
2000-02-11,141.843750,141.937500,138.031250,138.687500,94.781425,9849800
2000-02-14,139.781250,139.781250,138.312500,139.500000,95.336678,8528800
2000-02-15,139.250000,141.218750,137.796875,141.078125,96.415207,11078300
2000-02-16,140.375000,140.937500,138.796875,139.000000,94.995003,8845400
2000-02-17,140.437500,140.437500,138.218750,138.281250,94.503777,7584200
2000-02-18,138.875000,138.875000,134.625000,135.312500,92.474899,9409200
2000-02-22,135.187500,136.343750,133.531250,134.968750,92.239952,16415400
2000-02-23,135.625000,137.468750,134.500000,136.562500,93.329185,12119000
2000-02-24,136.687500,137.031250,133.093750,133.812500,91.449768,17375000
2000-02-25,135.187500,136.718750,133.125000,133.328125,91.118752,10559900
2000-02-28,133.375000,136.687500,132.718750,136.125000,93.030151,13397800
2000-02-29,136.062500,137.437500,135.750000,137.437500,93.927124,8242500
2000-03-01,137.625000,139.000000,137.218750,138.437500,94.610588,6868000
2000-03-02,138.687500,139.125000,137.343750,138.531250,94.674644,7600200
2000-03-03,140.437500,141.718750,139.718750,141.125000,96.447258,12770300
2000-03-06,140.812500,141.343750,138.750000,139.750000,95.507530,11967100
2000-03-07,140.000000,140.156250,135.218750,137.046875,93.660210,20062000
2000-03-08,136.468750,137.843750,135.031250,136.875000,93.542732,11808500
2000-03-09,137.250000,140.875000,136.125000,140.875000,96.276367,5500900
2000-03-10,140.187500,142.000000,139.531250,140.125000,95.763870,7924600
2000-03-13,136.687500,140.468750,135.687500,138.593750,94.717369,10540500
2000-03-14,139.281250,140.093750,136.156250,136.625000,93.371864,8263900
2000-03-15,136.875000,140.437500,136.062500,139.812500,95.550255,10300800
2000-03-16,141.625000,146.843750,140.875000,146.343750,100.013832,25601400
2000-03-17,145.812500,148.000000,145.437500,146.937500,100.674835,10272900
2000-03-20,146.875000,147.343750,144.781250,146.187500,100.160965,12502300
2000-03-21,145.531250,149.750000,144.500000,149.187500,102.216438,13612600
2000-03-22,149.562500,150.843750,148.687500,150.093750,102.837364,8260000
2000-03-23,149.156250,153.468750,149.156250,152.656250,104.593056,11654500
2000-03-24,152.875000,155.750000,151.718750,153.562500,105.213974,11462900
2000-03-27,153.375000,153.781250,151.812500,151.937500,104.100601,8798600
2000-03-28,151.250000,152.984375,150.593750,151.062500,103.501099,6334400
2000-03-29,151.562500,152.484375,149.656250,151.218750,103.608170,6747500
2000-03-30,150.156250,151.921875,147.125000,148.687500,101.873848,9491900
2000-03-31,149.625000,152.312500,148.437500,150.375000,103.030037,9249100
2000-04-03,150.125000,151.250000,148.687500,151.250000,103.629585,8508200
2000-04-04,151.750000,153.000000,141.390625,150.125000,102.858780,19585500
2000-04-05,147.875000,150.812500,147.625000,149.187500,102.216438,8387200
2000-04-06,150.250000,151.687500,149.000000,150.484375,103.105019,6378500
2000-04-07,151.562500,152.125000,150.500000,151.437500,103.758018,6023600
2000-04-10,151.750000,153.109375,150.312500,150.843750,103.351219,9624200
2000-04-11,150.000000,151.625000,148.375000,150.406250,103.051453,9006400
2000-04-12,150.375000,151.156250,146.156250,146.281250,100.225220,10779200
2000-04-13,147.468750,148.156250,143.781250,144.250000,98.833481,12225800
2000-04-14,142.625000,142.812500,133.500000,136.000000,93.180939,29604000
2000-04-17,135.187500,140.750000,134.687500,140.750000,96.435440,23918200
2000-04-18,140.562500,144.468750,139.781250,144.468750,98.983353,11069200
2000-04-19,144.500000,145.125000,142.531250,143.125000,98.062645,6553700
2000-04-20,143.562500,143.937500,142.375000,143.812500,98.533745,8537600
2000-04-24,141.500000,143.312500,140.500000,142.250000,97.463181,12893100
2000-04-25,144.625000,148.156250,144.437500,148.156250,101.509872,14102000
2000-04-26,147.968750,148.750000,146.000000,146.484375,100.364365,7711100
2000-04-27,143.000000,147.343750,143.000000,146.000000,100.032501,15595300
2000-04-28,147.000000,147.859375,145.062500,145.093750,99.411575,8743400
2000-05-01,146.562500,148.484375,145.843750,147.062500,100.760490,7328300
2000-05-02,145.500000,147.125000,144.125000,144.125000,98.747803,9411900
2000-05-03,144.000000,144.000000,139.781250,140.750000,96.435440,12630700
2000-05-04,142.000000,142.359375,140.750000,141.812500,97.163445,5963600
2000-05-05,141.062500,144.000000,140.937500,143.531250,98.341011,7862400
2000-05-08,142.750000,143.375000,141.843750,142.453125,97.602333,5064100
2000-05-09,143.062500,143.406250,140.265625,141.312500,96.820854,5620300
2000-05-10,140.500000,140.968750,137.750000,138.125000,94.636948,10293900
2000-05-11,140.125000,141.500000,139.125000,141.281250,96.799423,7091100
2000-05-12,141.812500,143.468750,141.625000,142.812500,97.848541,5960800
2000-05-15,142.750000,145.609375,142.000000,145.281250,99.540024,4441300
2000-05-16,146.562500,147.718750,145.312500,146.687500,100.503517,8192200
2000-05-17,145.687500,146.187500,144.468750,145.156250,99.454414,5907200
2000-05-18,145.625000,146.312500,143.375000,143.375000,98.233986,4325600
2000-05-19,142.562500,143.234375,140.406250,141.125000,96.692390,6518400
2000-05-22,141.250000,141.468750,137.000000,140.062500,95.964386,10839400
2000-05-23,140.437500,140.812500,137.562500,138.000000,94.551285,7979200
2000-05-24,138.000000,140.687500,136.500000,140.250000,96.092865,11081500
2000-05-25,140.687500,141.812500,137.718750,137.843750,94.444168,8278900
2000-05-26,138.812500,139.687500,137.328125,138.000000,94.551285,4814000
2000-05-30,140.000000,142.937500,139.468750,142.500000,97.634476,5362700
2000-05-31,142.562500,144.000000,142.093750,142.812500,97.848541,6056500
2000-06-01,143.687500,145.437500,143.000000,145.312500,99.561485,8961600
2000-06-02,148.937500,149.093750,147.484375,147.843750,101.295746,8962200
2000-06-05,147.468750,148.218750,146.875000,147.125000,100.803284,6998100
2000-06-06,146.625000,147.781250,145.906250,146.468750,100.353668,4858900
2000-06-07,146.625000,148.000000,146.000000,147.484375,101.049530,4919500
2000-06-08,147.500000,147.750000,146.062500,146.906250,100.653435,5723100
2000-06-09,147.500000,147.968750,145.625000,146.593750,100.439301,3085300
2000-06-12,146.968750,146.968750,144.875000,144.875000,99.261726,3678900
2000-06-13,144.812500,147.750000,144.625000,147.593750,101.124481,6558700
2000-06-14,148.250000,148.875000,147.187500,147.843750,101.295746,6420500
2000-06-15,148.125000,148.750000,146.843750,148.156250,101.509872,5881200
2000-06-16,148.312500,148.312500,145.875000,146.593750,100.675797,5567900
2000-06-19,146.468750,149.156250,146.250000,148.468750,101.963455,5106900
2000-06-20,148.187500,148.875000,147.000000,147.937500,101.598610,6480000
2000-06-21,146.937500,148.437500,146.890625,147.875000,101.555710,3115000
2000-06-22,147.562500,147.687500,145.000000,145.625000,100.010460,7490500
2000-06-23,145.812500,146.125000,143.875000,144.375000,99.152031,4863300
2000-06-26,145.375000,146.250000,144.875000,146.234375,100.428970,5201300
2000-06-27,145.984375,146.718750,145.015625,145.156250,99.688560,4159500
2000-06-28,145.625000,146.984375,145.312500,145.562500,99.967545,5347700
2000-06-29,144.750000,145.750000,143.515625,144.187500,99.023270,6345700
2000-06-30,143.937500,145.593750,143.890625,145.281250,99.774384,7420200
2000-07-03,145.437500,147.437500,145.187500,147.281250,101.147964,1436600
